original_language,budget,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
en,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ru,4200000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
en,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
es,22000000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
en,1000000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fr,3850000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,29000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,19000000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,20000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,40000000,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,100000000,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
en,25000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,23000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,70000000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,18500000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
en,20000000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
en,1500000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,17000000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
en,13500000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,80000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
en,15000000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,45000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,1000000,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,72000000,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
de,1530000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
en,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,609000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
en,35000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,28000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
en,3500000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,12000000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,28000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
zh,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,15000000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
en,18000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
en,20000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,8000000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,18000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,8500000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
en,6000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,25000000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
en,5500000,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,8000000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hi,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,20000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
en,25000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,8000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,30000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,42000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
en,1488423,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
en,20000000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
en,15000000,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
de,2000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
ta,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
en,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,40000000,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,5000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,44000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
en,58000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,30000000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
en,210000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
en,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
en,70000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,40000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
en,18000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
en,200000000,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
en,50000000,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
en,9000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,51500000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
en,1500000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,35000000,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
en,30000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
en,170000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
en,33000000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,5000000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
en,140000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
en,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
en,5500000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,14000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,2500000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,35000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
te,40000000,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
en,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,75000000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
en,2500000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,10000000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
en,22000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,52000000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cs,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,80000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,139000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
en,245000000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,3000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,20000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,55000000,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
en,13000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
cn,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
en,30000000,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
en,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
en,25000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,45000000,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,31000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,13000000,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
en,3500000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
fa,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,185000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,26000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
en,28000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
en,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
en,15000000,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
en,3400000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
en,55000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,100,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,35000000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,40000000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
fr,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,30000000,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,40000000,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
en,60000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,15000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
en,20000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,25000000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,45000000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
en,4300000,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
en,40000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
es,35000000,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
en,57000000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
en,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
en,850000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,20000000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
en,2380000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,15000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,7000000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
en,40000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
en,2500000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
en,85000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
en,15000000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
en,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,10000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
en,60000000,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
en,85000000,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
en,100000000,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,175000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
en,2600000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
en,22000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,2600000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
en,40000000,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
en,25000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
en,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
en,92000000,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
en,1500000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,12000000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
en,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,60000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,28,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
en,126000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
en,60000000,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
en,60000000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,110000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
zh,94000000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
en,80000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
en,22000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,50000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
en,8000000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,55000000,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
en,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
en,25000000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
en,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
en,40000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,230000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,26000000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
en,2000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,116000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,16000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,75000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,60000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,100000000,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
en,11000000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,32000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
en,35000000,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0
en,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,225000000,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
en,8000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
fr,13000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,50000000,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
en,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,16000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,200000000,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
en,100000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
en,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,130000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
en,25000000,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
en,10000000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
en,40000000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,12000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,45000000,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
en,8700000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
en,14000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
en,4000000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
en,12000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,40000000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
en,69000000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
en,35000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,68000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
en,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
en,50000000,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,4000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
fr,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
zh,15000000,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
en,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
en,60000000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,55000000,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
en,32000000,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,11000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,150000000,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
en,70000000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
en,93000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
en,85000000,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
en,1500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pt,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
en,5000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
en,25000000,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
en,85000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
en,60000000,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
en,46000000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
en,4500000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,7000000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,250000000,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
en,35000000,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
en,300000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,250000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
en,43000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,21000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
en,40000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,400000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,9000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,20000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,30000000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
en,27000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,42000000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
en,145000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
en,130000000,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ru,36500000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
en,200000000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
en,30000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
it,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
en,10000000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
en,12000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,10000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,3500000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,18000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,11500000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,11500000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,160000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
en,300000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
en,150000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,160000000,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
en,8000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
en,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
en,200000000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,35000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
en,46000000,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,6000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
